# time,pos_x,pos_y,vel_x,vel_y,mre_x,mre_y,gol_x,gol_y,atr_x,atr_y,fin_x,fin_y,tile
6.660000,0.299629,-0.459500,-2.296313,-1.117586,-0.000000,-0.000000,5.713507,-1.154831,0.000000,0.000000,12.684893,6.171707,14.468905
6.680000,0.256992,-0.480948,-1.984273,-1.031515,0.000000,0.000000,5.341486,-0.418772,0.000000,0.000000,7.943483,4.132675,13.709000
6.700000,0.219735,-0.500895,-1.751644,-0.965817,-0.000000,-0.000000,4.953440,0.015821,0.000000,0.000000,5.259760,2.899782,13.208275
6.720000,0.186597,-0.519667,-1.568809,-0.913141,-0.000000,-0.000000,4.596829,0.288467,0.000000,0.000000,3.601931,2.096010,12.855208
6.740000,0.156759,-0.537480,-1.419647,-0.869419,0.000000,-0.000000,4.279486,0.467299,0.000000,0.000000,2.516213,1.540799,12.593534
6.760000,0.129652,-0.554487,-1.294486,-0.832187,0.000000,0.000000,3.999160,0.588371,0.000000,0.000000,1.772244,1.140085,12.391945
6.780000,0.104862,-0.570800,-1.187138,-0.799863,0.000000,0.000000,3.751343,0.672160,0.000000,0.000000,1.246141,0.840128,12.232255
6.800000,0.082076,-0.586507,-1.093434,-0.771371,0.000000,-0.000000,3.531468,0.730985,0.000000,0.000000,0.865419,0.610934,12.103148
6.820000,0.061053,-0.601676,-1.010450,-0.745960,-0.000000,-0.000000,3.335494,0.772618,0.000000,0.000000,0.584130,0.431425,11.996375
6.840000,0.041601,-0.616362,-0.936047,-0.723038,0.000000,0.000000,3.160007,0.802149,0.000000,0.000000,0.374179,0.289352,11.907224
6.860000,0.023565,-0.630611,-0.868630,-0.702168,-0.000000,0.000000,3.002161,0.823018,0.000000,0.000000,0.216664,0.176979,11.832096
6.880000,0.006817,-0.644460,-0.806978,-0.683012,0.000000,0.000000,2.859594,0.837615,0.000000,0.000000,0.096186,0.082740,11.766982
6.900000,-0.008746,-0.657941,-0.750135,-0.665297,0.000000,0.000000,2.730339,0.847637,0.000000,0.000000,0.004462,0.004080,11.710232
6.920000,-0.023215,-0.671080,-0.697346,-0.648815,0.000000,0.000000,2.612751,0.854314,0.000000,0.000000,-0.062220,-0.054396,11.663135
6.940000,-0.036663,-0.683900,-0.647995,-0.633384,-0.000000,-0.000000,2.505446,0.858551,0.000000,0.000000,-0.115321,-0.111872,11.618409
6.960000,-0.049154,-0.696421,-0.601579,-0.618849,0.000000,0.000000,2.407256,0.861027,0.000000,0.000000,-0.152681,-0.155365,11.580720
6.980000,-0.060743,-0.708660,-0.557681,-0.605092,-0.000000,0.000000,2.317186,0.862254,0.000000,0.000000,-0.179123,-0.191869,11.547282
7.000000,-0.071476,-0.720630,-0.515954,-0.592012,0.000000,-0.000000,2.234385,0.862629,0.000000,0.000000,-0.197110,-0.224522,11.516721
7.020000,-0.081394,-0.732344,-0.476096,-0.579510,-0.000000,0.000000,2.158121,0.862456,0.000000,0.000000,-0.206600,-0.248548,11.491042
7.040000,-0.090531,-0.743813,-0.437857,-0.567504,0.000000,0.000000,2.087764,0.861979,0.000000,0.000000,-0.212074,-0.272916,11.465766
7.060000,-0.098917,-0.755047,-0.401012,-0.555917,0.000000,0.000000,2.022766,0.861388,0.000000,0.000000,-0.212353,-0.294083,11.442590
7.080000,-0.106579,-0.766053,-0.365372,-0.544694,-0.000000,0.000000,1.962647,0.860839,0.000000,0.000000,-0.207971,-0.305690,11.424420
7.100000,-0.113539,-0.776837,-0.330768,-0.533764,0.000000,-0.000000,1.906992,0.860459,0.000000,0.000000,-0.200036,-0.321484,11.405582
7.120000,-0.119816,-0.787405,-0.297051,-0.523073,0.000000,0.000000,1.855433,0.860353,0.000000,0.000000,-0.189340,-0.328127,11.391202
7.140000,-0.125426,-0.797761,-0.264089,-0.512569,0.000000,-0.000000,1.807648,0.860608,0.000000,0.000000,-0.176247,-0.336068,11.376894
7.160000,-0.130384,-0.807908,-0.231763,-0.502199,-0.000000,-0.000000,1.763353,0.861303,0.000000,0.000000,-0.160751,-0.348143,11.360541
7.180000,-0.134700,-0.817849,-0.199965,-0.491919,0.000000,0.000000,1.722296,0.862503,0.000000,0.000000,-0.144150,-0.348996,11.350178
7.200000,-0.138385,-0.827585,-0.168597,-0.481682,0.000000,0.000000,1.684254,0.864270,0.000000,0.000000,-0.124849,-0.352664,11.339133
7.220000,-0.141446,-0.837117,-0.137575,-0.471432,-0.000000,-0.000000,1.649029,0.866659,0.000000,0.000000,-0.104397,-0.357099,11.328279
7.240000,-0.143890,-0.846443,-0.106815,-0.461136,-0.000000,-0.000000,1.616446,0.869723,0.000000,0.000000,-0.083647,-0.352057,11.322611
7.260000,-0.145720,-0.855562,-0.076243,-0.450763,-0.000000,-0.000000,1.586348,0.873512,0.000000,0.000000,-0.061054,-0.353420,11.313379
7.280000,-0.146940,-0.864472,-0.045799,-0.440246,-0.000000,0.000000,1.558595,0.878078,0.000000,0.000000,-0.038002,-0.348825,11.307381
7.300000,-0.147552,-0.873171,-0.015403,-0.429588,-0.000000,0.000000,1.533064,0.883472,0.000000,0.000000,-0.015001,-0.339998,11.305226
7.320000,-0.147557,-0.881654,0.014987,-0.418711,0.000000,-0.000000,1.509642,0.889746,0.000000,0.000000,0.011747,-0.343459,11.296157
7.340000,-0.146953,-0.889917,0.045432,-0.407592,0.000000,-0.000000,1.488231,0.896955,0.000000,0.000000,0.033362,-0.327156,11.296042
7.360000,-0.145739,-0.897956,0.075976,-0.396183,-0.000000,0.000000,1.468742,0.905156,0.000000,0.000000,0.063585,-0.331519,11.288884
7.380000,-0.143913,-0.905763,0.106671,-0.384454,-0.000000,0.000000,1.451097,0.914412,0.000000,0.000000,0.085994,-0.313198,11.292949
7.400000,-0.141471,-0.913331,0.137547,-0.372338,-0.000000,-0.000000,1.435225,0.924787,0.000000,0.000000,0.115438,-0.312636,11.286699
7.420000,-0.138409,-0.920653,0.168649,-0.359813,0.000000,0.000000,1.421065,0.936352,0.000000,0.000000,0.139956,-0.298543,11.288189
7.440000,-0.134723,-0.927720,0.199986,-0.346787,-0.000000,0.000000,1.408559,0.949184,0.000000,0.000000,0.161658,-0.278524,11.292413
7.460000,-0.130408,-0.934522,0.231600,-0.333245,0.000000,0.000000,1.397658,0.963365,0.000000,0.000000,0.190655,-0.273166,11.291912
7.480000,-0.125457,-0.941047,0.263526,-0.319165,-0.000000,-0.000000,1.388318,0.978986,0.000000,0.000000,0.218190,-0.264263,11.293172
7.500000,-0.119864,-0.947284,0.295768,-0.304469,0.000000,-0.000000,1.380497,0.996145,0.000000,0.000000,0.239864,-0.245669,11.299723
7.520000,-0.113624,-0.953221,0.328327,-0.289094,0.000000,0.000000,1.374158,1.014950,0.000000,0.000000,0.259022,-0.224928,11.308874
7.540000,-0.106729,-0.958843,0.361218,-0.273001,0.000000,0.000000,1.369267,1.035518,0.000000,0.000000,0.284841,-0.214034,11.311635
7.560000,-0.099173,-0.964136,0.394437,-0.256132,0.000000,-0.000000,1.365789,1.057978,0.000000,0.000000,0.306296,-0.198494,11.318542
7.580000,-0.090950,-0.969083,0.427973,-0.238432,-0.000000,0.000000,1.363692,1.082469,0.000000,0.000000,0.324752,-0.180799,11.327647
7.600000,-0.082052,-0.973667,0.461809,-0.219843,-0.000000,-0.000000,1.362942,1.109146,0.000000,0.000000,0.340452,-0.161929,11.338447
7.620000,-0.072475,-0.977870,0.495928,-0.200316,-0.000000,0.000000,1.363505,1.138178,0.000000,0.000000,0.353460,-0.142622,11.350691
7.640000,-0.062213,-0.981673,0.530306,-0.179806,-0.000000,-0.000000,1.365341,1.169748,0.000000,0.000000,0.363623,-0.123286,11.364297
7.660000,-0.051262,-0.985056,0.564903,-0.158255,0.000000,0.000000,1.368403,1.204059,0.000000,0.000000,0.369489,-0.103116,11.379918
7.680000,-0.039616,-0.987996,0.599665,-0.135606,-0.000000,0.000000,1.372641,1.241332,0.000000,0.000000,0.368093,-0.079792,11.398813
7.700000,-0.027275,-0.990472,0.634518,-0.111789,0.000000,0.000000,1.377990,1.281808,0.000000,0.000000,0.357991,-0.052670,11.421186
7.720000,-0.014236,-0.992459,0.669393,-0.086755,-0.000000,-0.000000,1.384376,1.325751,0.000000,0.000000,0.355090,-0.039143,11.439583
7.740000,-0.000499,-0.993934,0.704236,-0.060475,0.000000,0.000000,1.391706,1.373450,0.000000,0.000000,0.350667,-0.029305,11.457928
7.760000,0.013933,-0.994870,0.738952,-0.032894,0.000000,0.000000,1.399866,1.425218,0.000000,0.000000,0.332837,-0.014163,11.481752
7.780000,0.029057,-0.995240,0.773409,-0.003948,0.000000,0.000000,1.408718,1.481399,0.000000,0.000000,0.301649,0.001341,11.511388
7.800000,0.044867,-0.995018,0.807523,0.026397,-0.000000,-0.000000,1.418091,1.542365,0.000000,0.000000,0.279692,0.009183,11.533954
7.820000,0.061355,-0.994175,0.841142,0.058202,0.000000,0.000000,1.427773,1.608520,0.000000,0.000000,0.232582,0.022484,11.567836
7.840000,0.078509,-0.992680,0.874148,0.091491,-0.000000,-0.000000,1.437509,1.680302,0.000000,0.000000,0.198132,0.020778,11.593811
7.860000,0.096316,-0.990505,0.906382,0.126303,0.000000,0.000000,1.446983,1.758186,0.000000,0.000000,0.138087,0.020236,11.631137
7.880000,0.114758,-0.987618,0.937704,0.162677,-0.000000,-0.000000,1.455808,1.842681,0.000000,0.000000,0.087457,0.015249,11.660499
7.900000,0.133817,-0.983987,0.967932,0.200651,0.000000,0.000000,1.463513,1.934334,0.000000,0.000000,0.017429,0.004940,11.697955
7.920000,0.153467,-0.979581,0.996919,0.240246,0.000000,-0.000000,1.469521,2.033731,0.000000,0.000000,-0.056612,-0.013908,11.735597
7.940000,0.173683,-0.974366,1.024448,0.281490,0.000000,-0.000000,1.473131,2.141490,0.000000,0.000000,-0.132697,-0.036458,11.771907
7.960000,0.194434,-0.968310,1.050342,0.324424,-0.000000,0.000000,1.473485,2.258263,0.000000,0.000000,-0.227059,-0.069220,11.815125
7.980000,0.215685,-0.961378,1.074411,0.369073,0.000000,0.000000,1.469539,2.384725,0.000000,0.000000,-0.315173,-0.108950,11.853893
8.000000,0.237397,-0.953536,1.096411,0.415449,-0.000000,-0.000000,1.460020,2.521565,0.000000,0.000000,-0.412448,-0.156618,11.895275
8.020000,0.259526,-0.944748,1.116142,0.463612,-0.000000,-0.000000,1.443372,2.669470,0.000000,0.000000,-0.526002,-0.220142,11.942929
8.040000,0.282026,-0.934979,1.133345,0.513580,-0.000000,0.000000,1.417699,2.829093,0.000000,0.000000,-0.622797,-0.282626,11.981944
8.060000,0.304842,-0.924193,1.147751,0.565371,-0.000000,0.000000,1.380680,3.001020,0.000000,0.000000,-0.733177,-0.362170,12.026620
8.080000,0.327915,-0.912352,1.159077,0.619053,-0.000000,0.000000,1.329474,3.185705,0.000000,0.000000,-0.848553,-0.457176,12.073415
8.100000,0.351182,-0.899418,1.166988,0.674637,0.000000,-0.000000,1.260605,3.383381,0.000000,0.000000,-0.959442,-0.561337,12.118574
8.120000,0.374569,-0.885354,1.171086,0.732110,0.000000,0.000000,1.169806,3.593928,0.000000,0.000000,-1.063547,-0.664974,12.161244
8.140000,0.397997,-0.870121,1.170949,0.791519,0.000000,0.000000,1.051851,3.816676,0.000000,0.000000,-1.173879,-0.799299,12.208511
8.160000,0.421376,-0.853680,1.166094,0.852883,-0.000000,0.000000,0.900353,4.050120,0.000000,0.000000,-1.278212,-0.951163,12.255012
8.180000,0.444605,-0.835993,1.155903,0.916131,-0.000000,0.000000,0.707531,4.291492,0.000000,0.000000,-1.362707,-1.084639,12.296555
8.200000,0.467572,-0.817022,1.139668,0.981152,0.000000,-0.000000,0.463997,4.536119,0.000000,0.000000,-1.438580,-1.238542,12.338282
8.220000,0.490146,-0.796736,1.116530,1.047710,-0.000000,-0.000000,0.158614,4.776500,0.000000,0.000000,-1.507316,-1.423196,12.381664
8.240000,0.512181,-0.775106,1.085492,1.115458,-0.000000,-0.000000,-0.221422,5.000978,0.000000,0.000000,-1.546758,-1.591542,12.419303
8.260000,0.533505,-0.752114,1.045373,1.183795,-0.000000,0.000000,-0.689993,5.191916,0.000000,0.000000,-1.566884,-1.778113,12.455813
8.280000,0.553926,-0.727757,0.994832,1.251794,0.000000,-0.000000,-1.260415,5.323366,0.000000,0.000000,-1.549846,-1.950447,12.485963
8.300000,0.573219,-0.702054,0.932401,1.318015,-0.000000,0.000000,-1.941839,5.358643,0.000000,0.000000,-1.502405,-2.124682,12.511559
8.320000,0.591166,-0.675005,0.877383,1.416280,0.000000,0.000000,-2.734237,5.248731,6.741023,11.607164,-1.560368,-2.518728,12.595675
8.340000,0.609131,-0.643920,0.915526,1.686211,0.000000,-0.000000,-3.705866,4.887240,7.527639,12.194245,-2.457686,-4.525665,13.048568
8.360000,0.627645,-0.607834,0.932636,1.914572,0.000000,0.000000,-4.822511,4.074031,8.521909,12.896960,-3.303708,-6.778084,13.476020
8.380000,0.646336,-0.567682,0.935002,2.091511,-0.000000,0.000000,-5.802033,2.683497,9.748446,13.674945,-3.973788,-8.888389,13.831915
8.400000,0.665047,-0.524541,0.937775,2.213693,0.000000,-0.000000,-6.247521,0.928948,11.214581,14.468574,-4.483921,-10.583684,14.097540
8.420000,0.683981,-0.479455,0.960470,2.287931,-0.000000,0.000000,-6.037095,-0.674145,12.904311,15.210857,-4.955302,-11.802195,14.286228
8.440000,0.703125,-0.433867,0.893027,2.196517,-0.000000,-0.000000,-5.434642,-1.769394,0.000000,0.000000,-4.128752,-10.154731,14.018654
8.460000,0.719238,-0.392124,0.725781,1.986672,0.000000,0.000000,-4.801354,-2.362510,0.000000,0.000000,-2.522659,-6.903309,13.444486
8.480000,0.732398,-0.354116,0.595121,1.819923,-0.000000,0.000000,-4.248737,-2.667082,0.000000,0.000000,-1.587274,-4.853866,13.040671
8.500000,0.743208,-0.319133,0.489364,1.682411,0.000000,0.000000,-3.784086,-2.814118,0.000000,0.000000,-1.015100,-3.485558,12.742879
8.520000,0.752090,-0.286680,0.401332,1.565869,0.000000,-0.000000,-3.394948,-2.872823,0.000000,0.000000,-0.647816,-2.527091,12.514061
8.540000,0.759349,-0.256394,0.326391,1.464994,-0.000000,0.000000,-3.067004,-2.880835,0.000000,0.000000,-0.410874,-1.838350,12.334450
8.560000,0.765212,-0.228000,0.261396,1.376178,-0.000000,0.000000,-2.788068,-2.859428,0.000000,0.000000,-0.254817,-1.329241,12.189693
8.580000,0.769856,-0.201284,0.204147,1.296869,0.000000,0.000000,-2.548506,-2.821063,0.000000,0.000000,-0.147926,-0.939390,12.069320
8.600000,0.773419,-0.176075,0.153047,1.225193,-0.000000,0.000000,-2.340851,-2.773261,0.000000,0.000000,-0.083704,-0.649307,11.971661
8.620000,0.776011,-0.152235,0.106915,1.159747,-0.000000,0.000000,-2.159314,-2.720672,0.000000,0.000000,-0.038180,-0.414167,11.885751
8.640000,0.777722,-0.129650,0.064850,1.099440,0.000000,0.000000,-1.999372,-2.666212,0.000000,0.000000,-0.014194,-0.235560,11.814259
8.660000,0.778627,-0.108228,0.026150,1.043408,-0.000000,-0.000000,-1.857460,-2.611734,0.000000,0.000000,-0.002367,-0.094048,11.752211
8.680000,0.778787,-0.087890,-0.009735,0.990958,0.000000,-0.000000,-1.730736,-2.558416,0.000000,0.000000,-0.000182,0.016991,11.698573
8.700000,0.778254,-0.068570,-0.043243,0.941527,0.000000,0.000000,-1.616910,-2.507006,0.000000,0.000000,-0.006420,0.100394,11.653628
8.720000,0.777071,-0.050212,-0.074729,0.894656,0.000000,0.000000,-1.514116,-2.457967,0.000000,0.000000,-0.014455,0.172838,11.610547
8.740000,0.775276,-0.032769,-0.104488,0.849945,0.000000,-0.000000,-1.420818,-2.411579,0.000000,0.000000,-0.027663,0.224262,11.575206
8.760000,0.772901,-0.016202,-0.132753,0.807065,0.000000,-0.000000,-1.335743,-2.367997,0.000000,0.000000,-0.044345,0.262862,11.544149
8.780000,0.769974,-0.000477,-0.159731,0.765728,-0.000000,0.000000,-1.257821,-2.327299,0.000000,0.000000,-0.060821,0.294001,11.515237
8.800000,0.766520,0.014435,-0.185578,0.725687,0.000000,-0.000000,-1.186152,-2.289509,0.000000,0.000000,-0.081226,0.317634,11.488297
8.820000,0.762558,0.028558,-0.210446,0.686715,0.000000,-0.000000,-1.119967,-2.254618,0.000000,0.000000,-0.101297,0.330396,11.466575
8.840000,0.758108,0.041910,-0.234448,0.648639,0.000000,0.000000,-1.058606,-2.222598,0.000000,0.000000,-0.120237,0.337040,11.447599
8.860000,0.753185,0.054508,-0.257670,0.611263,0.000000,0.000000,-1.001496,-2.193406,0.000000,0.000000,-0.143162,0.340946,11.428372
8.880000,0.747805,0.066364,-0.280227,0.574453,-0.000000,-0.000000,-0.948141,-2.166999,0.000000,0.000000,-0.163911,0.336924,11.413981
8.900000,0.741980,0.077489,-0.302167,0.538043,-0.000000,0.000000,-0.898101,-2.143330,0.000000,0.000000,-0.186015,0.331919,11.398778
8.920000,0.735722,0.087888,-0.323561,0.501924,-0.000000,0.000000,-0.850988,-2.122355,0.000000,0.000000,-0.205817,0.321577,11.387137
8.940000,0.729041,0.097567,-0.344426,0.465956,0.000000,0.000000,-0.806456,-2.104034,0.000000,0.000000,-0.220544,0.306782,11.379502
8.960000,0.721948,0.106527,-0.364856,0.430047,0.000000,0.000000,-0.764189,-2.088334,0.000000,0.000000,-0.247503,0.292466,11.367279
8.980000,0.714450,0.114768,-0.384851,0.394075,-0.000000,0.000000,-0.723904,-2.075230,0.000000,0.000000,-0.267729,0.274191,11.359269
9.000000,0.706557,0.122289,-0.404426,0.357950,-0.000000,-0.000000,-0.685337,-2.064701,0.000000,0.000000,-0.282827,0.252863,11.355013
9.020000,0.698276,0.129084,-0.423606,0.321574,-0.000000,-0.000000,-0.648245,-2.056737,0.000000,0.000000,-0.300251,0.229629,11.351010
9.040000,0.689615,0.135149,-0.442380,0.284856,-0.000000,-0.000000,-0.612397,-2.051334,0.000000,0.000000,-0.319467,0.205771,11.345999
9.060000,0.680583,0.140476,-0.460754,0.247723,-0.000000,-0.000000,-0.577577,-2.048498,0.000000,0.000000,-0.331469,0.179913,11.345584
9.080000,0.671188,0.145055,-0.478727,0.210090,-0.000000,0.000000,-0.543572,-2.048244,0.000000,0.000000,-0.341144,0.152430,11.347798
9.100000,0.661437,0.148876,-0.496242,0.171886,-0.000000,0.000000,-0.510177,-2.050593,0.000000,0.000000,-0.357444,0.124532,11.346168
9.120000,0.651341,0.151926,-0.513298,0.133048,0.000000,-0.000000,-0.477190,-2.055575,0.000000,0.000000,-0.368182,0.095625,11.348269
9.140000,0.640909,0.154193,-0.529862,0.093509,0.000000,-0.000000,-0.444405,-2.063230,0.000000,0.000000,-0.364326,0.069778,11.356264
9.160000,0.630150,0.155662,-0.545883,0.053216,0.000000,0.000000,-0.411615,-2.073605,0.000000,0.000000,-0.379517,0.037735,11.358558
9.180000,0.619077,0.156316,-0.561359,0.012102,-0.000000,-0.000000,-0.378604,-2.086754,0.000000,0.000000,-0.378995,0.009952,11.367228
9.200000,0.607700,0.156140,-0.576173,-0.029861,0.000000,-0.000000,-0.345149,-2.102741,0.000000,0.000000,-0.381528,-0.018878,11.374908
9.220000,0.596034,0.155116,-0.590309,-0.072730,-0.000000,0.000000,-0.311013,-2.121632,0.000000,0.000000,-0.371500,-0.042037,11.387412
9.240000,0.584094,0.153225,-0.603648,-0.116519,-0.000000,-0.000000,-0.275946,-2.143504,0.000000,0.000000,-0.374940,-0.072339,11.396532
9.260000,0.571894,0.150449,-0.616115,-0.161255,-0.000000,-0.000000,-0.239678,-2.168433,0.000000,0.000000,-0.356626,-0.090375,11.413808
9.280000,0.559455,0.146768,-0.627629,-0.206959,0.000000,-0.000000,-0.201917,-2.196501,0.000000,0.000000,-0.352544,-0.116079,11.426055
9.300000,0.546797,0.142164,-0.638054,-0.253615,0.000000,-0.000000,-0.162346,-2.227788,0.000000,0.000000,-0.320759,-0.121647,11.447871
9.320000,0.533941,0.136617,-0.647281,-0.301213,0.000000,-0.000000,-0.120618,-2.262375,0.000000,0.000000,-0.312868,-0.144189,11.463579
9.340000,0.520914,0.130109,-0.655254,-0.349790,0.000000,-0.000000,-0.076349,-2.300340,0.000000,0.000000,-0.291131,-0.154761,11.484054
9.360000,0.507741,0.122620,-0.661778,-0.399261,0.000000,0.000000,-0.029114,-2.341750,0.000000,0.000000,-0.255330,-0.150422,11.509908
9.380000,0.494453,0.114132,-0.666772,-0.449633,0.000000,-0.000000,0.021559,-2.386662,0.000000,0.000000,-0.234329,-0.157779,11.531109
9.400000,0.481081,0.104629,-0.670042,-0.500807,0.000000,-0.000000,0.076194,-2.435112,0.000000,0.000000,-0.194723,-0.143202,11.559162
9.420000,0.467663,0.094095,-0.671492,-0.552775,-0.000000,0.000000,0.135376,-2.487112,0.000000,0.000000,-0.154537,-0.123622,11.588718
9.440000,0.454235,0.082514,-0.670916,-0.605401,-0.000000,-0.000000,0.199760,-2.542636,0.000000,0.000000,-0.121935,-0.109756,11.616025
9.460000,0.440841,0.069875,-0.668159,-0.658597,0.000000,0.000000,0.270076,-2.601610,0.000000,0.000000,-0.078617,-0.076866,11.647947
9.480000,0.427524,0.056167,-0.663059,-0.712272,0.000000,-0.000000,0.347139,-2.663896,0.000000,0.000000,-0.021060,-0.014435,11.686320
9.500000,0.414335,0.041382,-0.655419,-0.766276,0.000000,-0.000000,0.431863,-2.729275,0.000000,0.000000,0.011463,0.013404,11.715893
9.520000,0.401326,0.025514,-0.645071,-0.820485,-0.000000,0.000000,0.525264,-2.797425,0.000000,0.000000,0.073868,0.107658,11.757517
9.540000,0.388552,0.008562,-0.631833,-0.874758,-0.000000,0.000000,0.628481,-2.867892,0.000000,0.000000,0.104356,0.144507,11.789728
9.560000,0.376073,-0.009476,-0.615522,-0.928950,0.000000,0.000000,0.742781,-2.940054,0.000000,0.000000,0.157743,0.247497,11.832811
9.580000,0.363953,-0.028595,-0.595945,-0.982902,0.000000,-0.000000,0.869572,-3.013076,0.000000,0.000000,0.193401,0.321235,11.868883
9.600000,0.352258,-0.048788,-0.572873,-1.036328,0.000000,0.000000,1.010409,-3.085852,0.000000,0.000000,0.231867,0.422104,11.909291
9.620000,0.341062,-0.070044,-0.546119,-1.089124,0.000000,0.000000,1.166994,-3.156935,0.000000,0.000000,0.270558,0.554333,11.953938
9.640000,0.330440,-0.092346,-0.515441,-1.140967,0.000000,0.000000,1.341181,-3.224443,0.000000,0.000000,0.292980,0.648857,11.991334
9.660000,0.320472,-0.115674,-0.480605,-1.191571,-0.000000,0.000000,1.534948,-3.285956,0.000000,0.000000,0.317089,0.811919,12.037947
9.680000,0.311245,-0.140000,-0.441379,-1.240719,0.000000,0.000000,1.750371,-3.338367,0.000000,0.000000,0.324477,0.912814,12.074748
9.700000,0.302848,-0.165291,-0.397499,-1.288004,0.000000,-0.000000,1.989559,-3.377722,0.000000,0.000000,0.325304,1.064040,12.117515
9.720000,0.295378,-0.191506,-0.348704,-1.333086,0.000000,0.000000,2.254535,-3.399001,0.000000,0.000000,0.311821,1.227462,12.160486
9.740000,0.288935,-0.218595,-0.294716,-1.375365,0.000000,0.000000,2.547045,-3.395873,0.000000,0.000000,0.288577,1.346965,12.196781
9.760000,0.283626,-0.246498,-0.235254,-1.414314,0.000000,0.000000,2.868258,-3.360421,0.000000,0.000000,0.245990,1.510242,12.237585
9.780000,0.279563,-0.275141,-0.170046,-1.449289,0.000000,-0.000000,3.218310,-3.282861,0.000000,0.000000,0.188927,1.652241,12.274027
9.800000,0.276863,-0.304436,-0.098889,-1.479317,-0.000000,-0.000000,3.595608,-3.151298,0.000000,0.000000,0.118171,1.774924,12.306775
9.820000,0.275648,-0.334276,-0.021594,-1.503516,0.000000,-0.000000,3.995847,-2.951658,0.000000,0.000000,0.022325,1.911161,12.340030
9.840000,0.276041,-0.364530,0.061860,-1.520647,-0.000000,-0.000000,4.410669,-2.667951,0.000000,0.000000,-0.097438,2.037573,12.369939
9.860000,0.278163,-0.395045,0.151302,-1.529263,-0.000000,-0.000000,4.825958,-2.283247,0.000000,0.000000,-0.217889,2.106694,12.391864
9.880000,0.282130,-0.425633,0.246242,-1.527747,0.000000,0.000000,5.220070,-1.781791,0.000000,0.000000,-0.352776,2.146460,12.406984
9.900000,0.288043,-0.456076,0.345778,-1.514384,0.000000,0.000000,5.562572,-1.152738,0.000000,0.000000,-0.489435,2.141676,12.414116
9.920000,0.295982,-0.486118,0.448418,-1.487449,-0.000000,0.000000,5.814768,-0.395647,0.000000,0.000000,-0.643729,2.115674,12.416363
9.940000,0.306474,-0.516309,0.635495,-1.588779,-0.000000,0.000000,5.936718,0.500300,7.469747,-13.173880,-1.230604,3.069721,12.672394
9.960000,0.321551,-0.549877,0.868356,-1.761373,-0.000000,0.000000,5.848357,1.634623,7.642401,-14.298789,-2.481429,5.033002,13.135801
9.980000,0.341008,-0.586496,1.071290,-1.894045,-0.000000,-0.000000,5.383352,2.928685,7.812362,-15.702734,-4.011502,7.086597,13.576170
10.000000,0.364123,-0.625410,1.232337,-1.992717,0.000000,0.000000,4.465991,4.121948,7.926473,-17.383065,-5.556322,8.975083,13.954562
